Row,Column,Issue,Original,Fixed
1610,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1616,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1623,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1628,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1632,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1637,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1641,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1643,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1646,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1653,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1655,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1664,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1684,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1694,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1703,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1704,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1706,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1709,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1717,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1718,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1720,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1723,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1726,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1734,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1739,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1740,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1745,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1748,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1752,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1758,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1766,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1768,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1769,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1772,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1774,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1779,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1782,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1790,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1800,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1801,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1802,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1807,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1816,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1818,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1821,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1824,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1831,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1835,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1836,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1846,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1849,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1854,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1857,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1859,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1865,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1877,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1885,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1891,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1893,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1894,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1900,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1901,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1902,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1904,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1908,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1913,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1920,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1928,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1938,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1952,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1956,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1958,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1962,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1966,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1967,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1969,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1986,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1993,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1995,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
1996,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2004,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2005,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2016,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2023,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2033,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2036,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2058,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2064,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2067,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2070,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2080,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2084,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2092,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2096,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2099,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2107,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2114,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2117,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2118,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2122,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2127,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2128,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2138,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2145,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2155,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2156,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2158,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2162,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2178,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2182,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2192,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2194,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2197,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2204,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2205,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2215,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2221,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2229,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2234,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2235,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2236,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2247,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2253,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2260,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2261,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2262,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2264,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2274,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2275,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2278,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2279,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2285,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2290,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2295,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2300,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2303,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2321,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2322,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2323,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2347,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2354,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2364,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2365,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2367,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2368,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2371,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2384,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2385,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2389,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2393,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2394,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2398,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2402,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2403,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2416,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2417,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2429,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2431,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2432,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2433,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2443,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2446,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2455,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2456,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2457,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2462,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2465,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2466,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2470,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2471,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2482,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2486,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2488,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2505,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2506,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2509,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2510,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2512,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2521,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2523,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2529,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2533,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2535,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2536,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2545,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2548,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2551,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2552,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2556,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2568,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2570,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2578,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2580,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2581,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2585,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2588,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2590,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2598,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2604,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2605,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2617,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2620,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2626,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2627,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2629,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2640,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2659,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2663,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2669,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2672,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2681,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2687,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2688,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2689,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2694,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2695,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2696,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2699,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2700,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2709,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2723,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2733,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2753,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2754,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2755,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2757,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2760,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2774,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2781,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2784,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2791,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2792,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2798,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2800,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2802,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2804,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2811,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2814,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2818,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2820,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2828,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2834,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2843,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2848,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2853,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2857,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2867,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2870,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2885,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2907,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2908,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2914,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2916,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2917,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2935,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2943,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2949,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2959,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2963,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2965,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2967,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2968,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2969,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2976,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
2984,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3003,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3014,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3020,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3022,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3029,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3031,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3035,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3037,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3041,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3043,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3047,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3056,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3057,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3060,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3062,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3064,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3077,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3093,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3094,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3104,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3110,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3121,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3123,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3126,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3131,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3132,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3138,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3141,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3142,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3159,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3178,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3183,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3186,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3191,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3192,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3193,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3195,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3196,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3207,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3208,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3209,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3216,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3224,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3231,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3241,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3243,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3252,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3253,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3255,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3264,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3265,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3278,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3279,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3286,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3294,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3303,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3315,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3317,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3329,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3332,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3339,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3346,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
3348,AnnualProfessionalDevHrs,Missing numeric filled,,15.0
